id,car_2010,truc_2010,car_2011,truc_2011,car_2012,truc_2012,car_2013,truc_2013,car_2014,truc_2014,car_2015,truc_2015,car_2016,truc_2016,car_2017,truc_2017,car_2018,truc_2018,car_2019,truc_2019,car_2020,truc_2020,car_2021,truc_2021,car_2022,truc_2022,car_2023,truc_2023,datum_exportu,ObjectId,GlobalID,traffic_volume,length_km,accident_count,accident_severity,accidents_per_km,severity_per_km,danger_index
415,21,4,21,4,21,8,22,8,22,8,22,8,22,8,22,8,22,8,22,8,22,11,22,11,22,11,22,11,"Wed, 26 Feb 2025 00:00:00 GMT",443,5b90bbd0-d740-49a2-81b3-09b075b14d5d,33.0,0.31483233398782884,356.0,4555.067966417911,1130.760603559108,14468.234277976055,1201181.7582379456
70,17,8,17,9,16,9,16,8,17,8,16,8,12,4,14,6,14,6,13,9,12,9,12,8,12,8,11,8,"Wed, 26 Feb 2025 00:00:00 GMT",108,af8613d0-1fcd-462d-8479-203e29351a65,19.0,0.07874927382440416,417.0,465.0171641791045,5295.286924547779,5905.034314551318,851482.9581184308
151,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,"Wed, 26 Feb 2025 00:00:00 GMT",7,4a149db5-c288-4ed4-8f32-650d64f11634,3.0,0.13082173926148963,33.0,111.16212686567162,252.251653175462,849.7221294656395,776001.9447174789
92,6,3,6,3,6,3,4,4,4,4,4,4,6,3,6,5,6,5,6,5,5,5,5,5,5,5,5,5,"Wed, 26 Feb 2025 00:00:00 GMT",68,d512efde-96b0-4c47-a896-a0e2f17a5c87,10.0,0.09497571011853036,139.0,190.5356343283582,1463.5320949590903,2006.1511947693616,549630.464320373
265,4,8,4,8,4,8,4,8,4,8,4,8,5,7,5,7,5,7,5,7,5,7,5,7,5,10,5,10,"Wed, 26 Feb 2025 00:00:00 GMT",581,553dabaf-2cc4-4041-9385-3fcead9e7d36,15.0,0.0622561034383227,132.0,179.12910447761197,2120.2740407737338,2877.2938649312623,525533.1260148424
95,23,8,22,8,22,8,21,8,22,8,22,8,22,7,23,7,23,7,23,7,22,7,22,7,21,7,20,7,"Wed, 26 Feb 2025 00:00:00 GMT",61,c14b3062-953a-4085-bed9-04938310d99e,27.0,0.09757621602392103,126.0,359.12777985074626,1291.298280813747,3680.484799315289,373463.7036342252
37,18,4,18,4,18,4,17,4,17,4,17,4,17,4,17,4,17,4,17,4,17,6,17,6,18,6,18,6,"Wed, 26 Feb 2025 00:00:00 GMT",132,471c7328-b248-4e4f-be43-61a34c3de296,24.0,0.04419599687048763,128.0,121.67485074626865,2896.1899055041663,2753.074019414604,314277.8560975575
41,18,4,18,4,18,4,17,4,17,4,17,4,17,4,17,4,17,4,17,4,17,6,17,6,18,6,18,6,"Wed, 26 Feb 2025 00:00:00 GMT",134,945d081f-a218-443d-82ca-63747adea974,24.0,0.09221524235964408,209.0,226.77619402985076,2266.4365960769205,2459.2050969774846,280731.1754540507
416,3,6,3,6,3,6,3,6,3,6,3,6,3,6,3,6,3,6,3,6,3,3,3,3,3,3,3,3,"Wed, 26 Feb 2025 00:00:00 GMT",105,3984e531-4107-45b3-ba8d-bd32b84ac734,6.0,0.5398846812012548,327.0,314.4300746268657,605.6849015838311,582.4022899246783,265937.1186870677
439,2,3,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,2,2,2,2,2,"Wed, 26 Feb 2025 00:00:00 GMT",285,af2bb645-0030-4b63-b176-eda9c96bd5ed,4.0,0.12142552085789121,43.0,46.016604477611935,354.12654354865396,378.9697927791216,259568.35121857643
315,14,5,14,5,14,5,11,5,11,5,10,5,9,5,9,5,9,5,9,5,10,10,11,9,11,9,10,7,"Wed, 26 Feb 2025 00:00:00 GMT",163,7e161854-b6ee-47d6-9051-5da0336b7a95,17.0,0.11602485786825761,206.0,184.48253731343283,1775.4815975203019,1590.0259711837496,256249.1492641015
124,12,4,12,4,12,4,12,4,12,4,12,4,12,4,10,12,10,12,10,12,10,12,10,12,10,12,7,13,"Wed, 26 Feb 2025 00:00:00 GMT",84,ce180938-2091-4765-8542-586bb7184c73,20.0,0.1710323065906963,218.0,311.2878731343284,1274.6129918115635,1820.0530609651594,249322.337118515
97,5,5,4,6,4,6,4,6,4,6,4,6,4,6,4,7,4,7,4,7,4,7,4,7,4,7,4,9,"Wed, 26 Feb 2025 00:00:00 GMT",62,9f12fb4b-ab21-4432-adac-7a7bb161d850,13.0,0.2860140374293814,178.0,337.5304850746269,622.347076387638,1180.118598752221,248707.81849361875
65,3,4,3,4,3,4,2,10,2,10,3,10,3,12,3,14,3,14,2,14,2,14,3,14,3,14,3,14,"Wed, 26 Feb 2025 00:00:00 GMT",96,75cb71b8-41f1-42ae-8776-10229d59140d,17.0,0.16092917170105148,233.0,229.07229477611943,1447.8419141610336,1423.4354924889153,229401.36865252463
71,18,5,18,5,17,5,17,5,17,5,17,5,18,6,17,8,17,8,16,8,16,7,16,7,16,7,15,8,"Wed, 26 Feb 2025 00:00:00 GMT",102,d0944195-eeb8-4160-b225-72686b55dbf2,23.0,0.08636902442772548,194.0,157.39440298507463,2246.1756548187163,1822.3478154113452,217075.380037087
308,14,5,15,5,14,5,12,5,12,5,13,10,13,10,13,10,13,10,13,10,13,10,12,10,12,10,12,10,"Wed, 26 Feb 2025 00:00:00 GMT",255,d3b9e549-643d-45f6-b1c7-86908bee21da,22.0,0.42304322063594174,108.0,731.7755597014926,255.29306399863466,1729.789118476943,215415.83044544744
27,4,5,3,8,3,8,3,8,3,8,3,8,3,8,3,9,3,9,3,12,2,10,3,7,3,7,3,10,"Wed, 26 Feb 2025 00:00:00 GMT",93,d8ebf45c-373e-420a-a1ad-b79665b2ffb9,13.0,0.18417056263382306,153.0,179.44705223880595,830.7516565728373,974.3525223169969,205342.9973270805
98,22,7,20,7,20,7,19,7,20,7,20,7,20,7,20,7,20,7,20,7,20,7,20,7,19,7,19,7,"Wed, 26 Feb 2025 00:00:00 GMT",59,e158dd57-7a9e-42d8-aef0-732ac2d939b5,26.0,0.2527439123580907,314.0,488.78981343283584,1242.3642455732859,1933.9330821955166,203786.41540521776
412,10,10,10,10,11,10,11,10,11,10,11,10,11,10,11,10,11,10,11,10,11,10,11,10,12,10,12,10,"Wed, 26 Feb 2025 00:00:00 GMT",379,e6934a0c-3246-44eb-a66e-ff42b80630d9,22.0,0.17725657286399266,173.0,289.0839552238806,975.9863750313017,1630.8786216107883,203098.2094160384
226,12,4,12,4,12,4,7,4,7,4,7,4,7,4,7,4,7,4,7,4,6,6,6,6,6,6,6,6,"Wed, 26 Feb 2025 00:00:00 GMT",158,857be699-7806-4a67-89ba-8bd556ed5666,12.0,0.20743736420961148,138.0,176.6285820895522,665.2610561545395,851.4791091882194,194401.62310233316
417,22,4,22,4,23,4,23,4,23,4,23,4,23,4,23,4,23,4,24,4,22,7,22,7,22,7,22,7,"Wed, 26 Feb 2025 00:00:00 GMT",445,c97c48a8-8fc9-4dd0-bf64-63f91e21ef2c,29.0,0.14050103447905096,271.0,287.8430410447761,1928.811421245491,2048.6898342922464,193546.5124508499
271,5,7,6,7,6,7,5,7,5,7,5,7,4,6,5,6,5,6,5,6,5,6,5,6,5,10,5,10,"Wed, 26 Feb 2025 00:00:00 GMT",578,5a12ef4c-ee30-4fc9-a9ee-dc5409febadf,15.0,0.1580868037250396,155.0,164.3623134328358,980.473994967926,1039.6966069268576,189898.9236396087
4,6,6,6,6,6,6,5,5,5,5,5,6,5,6,5,6,5,6,5,6,4,6,4,6,4,6,4,6,"Wed, 26 Feb 2025 00:00:00 GMT",125,a3625302-a27d-4bca-b240-c5515e4c49f5,10.0,0.25121812013272177,155.0,170.27891791044777,616.9937101595677,677.8130407969267,185702.2029580621
269,10,7,12,7,12,7,12,7,12,7,12,7,12,7,13,7,13,7,13,7,13,7,13,7,13,7,13,7,"Wed, 26 Feb 2025 00:00:00 GMT",577,db0af665-1999-4492-8e5e-8657699fc0bf,20.0,0.05507051597785122,106.0,73.89048507462687,1924.8049181640515,1341.7431045015965,183800.4252741913
31,6,5,5,5,6,5,4,7,4,7,4,7,5,4,5,7,5,7,4,8,4,9,5,7,5,7,5,6,"Wed, 26 Feb 2025 00:00:00 GMT",97,6a797944-59b0-4d99-a55a-c8a1ed603b5f,11.0,0.1443217799126818,116.0,106.30018656716418,803.759488485957,736.5498584584973,183449.52888131936
227,14,5,14,5,14,5,12,5,11,5,9,7,9,7,10,7,10,7,10,7,9,8,9,8,9,8,9,8,"Wed, 26 Feb 2025 00:00:00 GMT",147,2be55b08-f526-4b9f-9c7a-5c5c7070d1fe,17.0,0.15898401406671195,148.0,180.88115671641788,930.9112043044598,1137.7317259112453,183357.24833380265
141,15,8,15,10,16,11,16,11,16,11,16,11,16,11,15,11,15,11,15,11,14,11,15,10,15,11,15,11,"Wed, 26 Feb 2025 00:00:00 GMT",473,e7272270-14e3-4bc5-8f4a-740488d186a7,26.0,0.3180500978407318,290.0,530.3839552238805,911.8060392649894,1667.6113569047793,175723.009157511
24,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,"Wed, 26 Feb 2025 00:00:00 GMT",121,4628406b-5350-468d-9884-c924c01d097d,5.0,0.4890548189425034,202.0,148.18188432835822,413.04163086827384,302.99647112930194,166025.4636324942
314,17,6,18,6,17,6,16,6,16,6,15,5,15,5,15,5,14,5,14,5,14,5,13,8,13,8,13,6,"Wed, 26 Feb 2025 00:00:00 GMT",162,36692391-c2bb-49a8-81c2-4061b6b30928,19.0,0.2977796192945897,215.0,335.1093097014925,722.0104603173099,1125.3601253683282,162272.5487192975
114,11,5,11,5,11,5,11,5,11,5,11,8,10,10,10,10,10,10,11,15,10,14,10,13,10,13,6,15,"Wed, 26 Feb 2025 00:00:00 GMT",83,b7486980-25c5-41ef-8a80-011e54598472,21.0,0.38714593570585626,508.0,473.8842537313433,1312.1666874115542,1224.0455343211677,159692.82900471854
76,16,6,17,5,17,5,16,5,16,5,16,5,14,7,14,7,14,7,14,7,14,7,14,7,12,11,12,11,"Wed, 26 Feb 2025 00:00:00 GMT",270,2b793a9b-ae2a-45e4-8db4-fadc0fb59be1,23.0,0.11614471132247683,195.0,154.95339552238806,1678.9399859850764,1334.1407779830677,158920.87885444524
10,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Wed, 26 Feb 2025 00:00:00 GMT",154,73d5d622-f892-4d22-9f10-483e234ec35b,6.0,0.25654914405127266,123.0,86.90186567164179,479.44030550114724,338.73379696123254,154672.96664896462
482,13,12,13,12,13,12,13,12,13,12,13,12,13,13,13,13,13,13,13,12,13,12,14,12,14,12,14,12,"Wed, 26 Feb 2025 00:00:00 GMT",346,cb3b777c-0314-49ca-9995-7485a87dc141,26.0,0.44885622759162636,212.0,645.7241604477612,472.3115932633993,1438.5990897629856,151591.05266206383
61,6,5,4,5,5,5,4,10,4,10,4,10,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,"Wed, 26 Feb 2025 00:00:00 GMT",95,a428f1be-8c10-48c9-b15c-e6bc924dd311,15.0,0.13939414266834396,72.0,115.66384328358208,516.5209859018776,829.7611439727233,151554.54684433303
582,32,26,32,26,32,26,32,26,32,26,32,30,32,30,37,32,37,32,36,35,37,35,37,35,37,35,42,35,"Wed, 26 Feb 2025 00:00:00 GMT",416,568de6ed-ceab-4bbb-a2f5-ceb693a238f7,77.0,2.7866664938404475,164.0,11369.292257462688,58.85167829106928,4079.889819105725,145165.97826385786
316,3,6,3,6,3,6,3,6,3,6,3,6,3,6,3,6,3,6,3,6,3,6,3,10,3,10,3,10,"Wed, 26 Feb 2025 00:00:00 GMT",170,224000e4-d266-4635-b777-f6caa9bfd70a,13.0,0.33527490266020143,108.0,229.7563432835821,322.12372337769995,685.2774885940044,144420.96703772483
77,23,6,23,6,23,6,22,6,22,6,22,6,22,8,22,8,22,8,22,8,22,8,22,8,22,8,22,8,"Wed, 26 Feb 2025 00:00:00 GMT",210,d0a29904-f602-4c55-971d-ca6a477256dd,30.0,0.08269275955885451,183.0,130.48641791044776,2213.0111629634794,1577.966663666331,144106.5446270622
112,14,10,13,11,13,11,13,10,13,11,13,9,13,9,14,11,14,11,13,10,11,11,12,9,12,9,14,11,"Wed, 26 Feb 2025 00:00:00 GMT",75,cd27d887-e44c-4f46-9a50-a9f86cb02a9c,25.0,0.26155000714849086,354.0,339.8998134328358,1353.4696628741522,1299.5595646834108,142417.48654064778
123,6,6,6,6,6,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,"Wed, 26 Feb 2025 00:00:00 GMT",477,8a83f3ef-d841-41e4-9b40-1e1fa64a37ef,11.0,0.13903341286121917,52.0,78.4,374.01081459393885,563.8932281570155,140446.63216862155
79,6,4,6,4,6,4,5,4,5,4,5,4,6,6,6,6,6,6,6,6,5,5,5,5,5,7,5,7,"Wed, 26 Feb 2025 00:00:00 GMT",272,1d97a1b8-2ab8-4350-a895-dde7884bfb79,12.0,0.20660579615783065,102.0,124.01473880597014,493.69379706114336,600.2481107124052,137042.94765123405
40,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,"Wed, 26 Feb 2025 00:00:00 GMT",133,2c3e1449-e6e9-493d-8aea-4dd2b7cc06f6,7.0,0.4215666995162948,218.0,144.7526119402985,517.1186439776504,343.36823118711106,134390.69713781256
307,11,5,11,5,10,5,9,5,9,5,11,5,11,5,11,5,11,5,11,5,11,5,11,5,11,5,12,7,"Wed, 26 Feb 2025 00:00:00 GMT",254,42aa1836-7e26-4e3b-9be0-df70ccf7362d,19.0,0.7942399986801211,126.0,734.271082089552,158.64222427652666,924.4952197191955,133308.6113510015
252,20,6,20,6,17,6,10,10,10,10,10,8,10,8,10,8,9,9,9,9,9,9,9,9,10,12,10,12,"Wed, 26 Feb 2025 00:00:00 GMT",60,ec38adcb-5b47-46b9-a05b-48f4acc824be,22.0,0.21288740318424235,208.0,226.87108208955226,977.0423091684172,1065.6857977322773,132713.05077612418
135,33,10,33,10,33,10,33,10,33,10,33,10,32,10,33,11,33,11,33,11,42,10,36,12,30,13,29,14,"Wed, 26 Feb 2025 00:00:00 GMT",433,a8670c57-e91f-4737-a9e2-d834372ebf8b,43.0,0.15266128358000325,403.0,311.2190298507463,2639.8310727474327,2038.6244799759577,129890.05925300781
423,6,10,6,10,6,10,6,10,6,10,6,10,6,10,6,10,6,10,6,10,5,10,5,10,6,12,7,10,"Wed, 26 Feb 2025 00:00:00 GMT",376,776ddaf1-5090-4b8e-b1d7-8401db648e1b,17.0,0.17676756449287218,103.0,142.23660447761193,582.6860843814662,804.6533021240294,129678.21146237382
200,10,4,10,4,10,4,10,4,10,4,10,4,10,4,10,4,11,7,12,5,11,6,11,6,11,6,11,6,"Wed, 26 Feb 2025 00:00:00 GMT",510,457abc12-7f8c-41d2-a79c-2bd1ded1f47a,17.0,0.16500232560895167,162.0,131.319776119403,981.8043436789669,795.8662136109836,128262.08116212467
418,23,5,23,5,24,5,26,5,26,5,26,5,26,5,26,5,26,5,26,5,26,9,26,9,26,9,26,8,"Wed, 26 Feb 2025 00:00:00 GMT",444,9e9d2eef-26a6-4f2f-96ee-947f666c8c0d,34.0,0.12566752523774238,242.0,199.176026119403,1925.7162862257026,1584.944286462191,127715.09157632483
42,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,2,7,2,7,2,7,"Wed, 26 Feb 2025 00:00:00 GMT",135,71539cce-91f6-4a87-af15-0e6c5732cf1c,9.0,0.382873964737525,165.0,159.2270895522388,430.95121422819625,415.8733792761155,126597.68014493621
33,27,5,27,5,25,5,21,4,21,4,22,4,22,4,23,5,23,5,23,5,22,5,22,5,22,5,22,5,"Wed, 26 Feb 2025 00:00:00 GMT",142,81311828-e154-4e6a-a9dd-8e9eb8983072,27.0,0.12078642956457088,175.0,150.41315298507465,1448.8382563411003,1245.2818874380728,126360.41475779533
16,18,6,18,6,17,6,15,6,16,6,15,8,15,8,15,8,15,8,15,8,14,6,14,6,14,6,14,6,"Wed, 26 Feb 2025 00:00:00 GMT",127,0f856efa-5272-4ed0-ac2f-e62d8c2cd5cb,20.0,0.2193249834468726,146.0,201.47985074626865,665.6788374287775,918.6361151376692,125840.56371748893
425,11,12,11,12,11,12,11,12,11,12,10,11,10,11,10,11,10,13,10,13,10,13,10,13,11,15,12,14,"Wed, 26 Feb 2025 00:00:00 GMT",314,6a444bc6-2ec0-4284-af2a-882600949729,26.0,0.303216627164902,327.0,356.8959514925373,1078.4369018858706,1177.0329181138281,124028.75849460781
11,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,"Wed, 26 Feb 2025 00:00:00 GMT",167,c768403e-966d-47ec-bd90-46a2de933326,6.0,0.2686519989432658,109.0,69.95578358208957,405.72934662220297,260.39554463491226,118902.07517575902
66,17,7,17,7,17,7,16,7,16,7,15,6,14,9,13,10,13,10,13,9,13,9,14,9,14,9,14,9,"Wed, 26 Feb 2025 00:00:00 GMT",100,645b5ada-9183-44a4-939e-17c235e9711c,23.0,0.3421789557435346,410.0,340.66188432835827,1198.2034345422976,995.5664385850971,118590.4036432516
391,9,6,9,6,9,6,8,6,8,6,8,6,8,6,8,6,8,6,8,6,8,6,9,5,9,5,9,5,"Wed, 26 Feb 2025 00:00:00 GMT",280,1dca18fa-de0a-4272-83f4-7d2bbd61ba62,14.0,0.37744523428028887,259.0,227.88955223880595,686.1922644058818,603.7685246532384,118154.31010826582
309,1,5,1,5,1,5,1,5,1,5,1,13,1,13,1,13,1,13,1,60,1,60,1,60,1,60,1,60,"Wed, 26 Feb 2025 00:00:00 GMT",274,d9d631a7-3af9-4fc2-afae-1edb4c79d771,61.0,0.2572850869956234,72.0,671.3645522388059,279.84521310877517,2609.4188360409175,117198.24100790107
68,44,5,44,5,42,5,42,5,43,5,42,5,42,5,45,6,45,6,44,6,42,6,42,6,42,6,42,8,"Wed, 26 Feb 2025 00:00:00 GMT",103,2652f79a-23f6-4478-87d9-39832fb41432,50.0,0.2634061556929125,523.0,563.276119402985,1985.5268705630801,2138.4318749925906,117174.3493146625
30,31,5,31,5,29,5,27,5,27,5,26,4,25,3,25,5,25,5,24,6,23,7,26,6,26,6,27,5,"Wed, 26 Feb 2025 00:00:00 GMT",98,582099a7-bd93-4767-925f-8dc3297ac798,32.0,0.17304191223927967,299.0,233.7993470149254,1727.9050845586326,1351.1139815169822,115677.56691070054
305,22,5,22,5,20,5,17,5,16,5,18,7,17,7,18,7,18,7,18,7,18,7,17,9,17,9,17,9,"Wed, 26 Feb 2025 00:00:00 GMT",267,65000cb9-8b9d-4680-b100-807aac43b940,26.0,0.74341596496653,279.0,815.1686567164178,375.29460375869263,1096.5175556232753,115544.52640919655
120,6,4,7,4,8,4,9,5,8,9,9,9,8,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,"Wed, 26 Feb 2025 00:00:00 GMT",479,c1028817-9fa1-4c93-914a-2317143f0ea8,16.0,0.14320944229538163,112.0,96.52388059701494,782.0713369513059,674.00500309139,115411.81559784076
129,24,11,24,11,24,11,23,10,23,11,24,11,24,11,26,11,26,11,25,11,23,11,23,9,23,9,24,10,"Wed, 26 Feb 2025 00:00:00 GMT",77,95a21886-616e-49fc-a682-64853897a57d,34.0,0.11243318716681233,215.0,160.97555970149256,1912.2467788893475,1431.744165205065,115370.19864666117
538,4,8,5,8,5,8,5,8,5,8,5,8,5,8,5,8,5,8,5,8,5,8,5,8,4,8,4,8,"Wed, 26 Feb 2025 00:00:00 GMT",382,ad6f5004-8017-4f81-a2fd-cb70928f0184,12.0,0.18396518192274317,100.0,90.77445895522388,543.58112200816,493.4328224856426,112655.89554466725
318,12,6,12,6,12,6,10,5,10,5,10,5,9,5,9,5,9,5,9,5,10,10,10,10,10,10,10,7,"Wed, 26 Feb 2025 00:00:00 GMT",164,6bd8b6b9-401b-4f89-93d4-f96a0243ac84,17.0,0.24099174390931977,187.0,164.59972014925376,775.9601925216336,683.0097889626843,110074.09975224566
73,16,8,16,8,15,9,15,7,16,7,15,7,13,6,13,6,13,6,13,6,13,6,12,8,12,8,12,8,"Wed, 26 Feb 2025 00:00:00 GMT",109,2a78425f-f2dd-4d1c-a477-d48afa62036e,20.0,0.5711102065068264,405.0,456.4561567164179,709.1450921130737,799.2435637043058,109485.41968552134
125,22,4,22,4,22,4,22,4,22,4,22,6,22,6,22,7,22,7,23,10,22,6,21,10,21,10,21,9,"Wed, 26 Feb 2025 00:00:00 GMT",446,5d2ccea3-10a0-4e07-ae04-7c0f4ef8acbf,30.0,0.2430737322911069,237.0,287.69182835820897,975.0127986522502,1183.5578680038825,108087.47653003494
32,17,5,17,5,17,5,17,5,17,5,16,5,16,5,16,5,16,5,16,5,16,5,15,5,15,5,15,5,"Wed, 26 Feb 2025 00:00:00 GMT",160,de79a519-6d86-41ea-9058-f10ee8c9da59,20.0,0.32042173681458835,294.0,252.79337686567163,917.5407477743082,788.9395375568737,108073.90925436626
447,10,10,10,10,11,10,11,10,12,10,11,10,12,10,12,11,11,13,11,13,11,13,12,12,13,12,13,12,"Wed, 26 Feb 2025 00:00:00 GMT",308,89384bd8-c5ff-4631-af3f-77ef46abdb1e,25.0,0.1945931780112655,136.0,189.02164179104477,698.8939766024408,971.3682859945985,106451.3190131067
44,17,5,17,5,17,5,16,5,16,5,15,5,15,5,15,5,15,5,15,5,15,5,14,8,14,8,14,8,"Wed, 26 Feb 2025 00:00:00 GMT",161,e8dd11e0-b8ba-49d2-9e98-e87045cc29e2,22.0,0.3034066773992415,127.0,256.6819029850746,418.5801086799598,845.9995184856017,105354.85908911601
14,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Wed, 26 Feb 2025 00:00:00 GMT",168,b0a8e42e-6c26-4f0a-a811-7d0c85507101,6.0,0.3326860443436904,116.0,75.5591417910448,348.67708451323864,227.11845920710263,103707.05899867699
128,23,13,23,13,23,13,22,11,22,11,22,11,22,11,23,12,23,12,22,11,21,10,21,9,22,9,24,12,"Wed, 26 Feb 2025 00:00:00 GMT",441,c3fd7979-5748-43e0-9c55-7ecb1e66cdf8,36.0,0.19052548640866612,217.0,255.4449067164179,1138.9552342333225,1340.7387721792945,102034.91416889608
81,17,4,17,4,18,4,16,4,15,4,15,4,14,7,14,7,14,7,14,7,14,5,14,5,13,10,13,10,"Wed, 26 Feb 2025 00:00:00 GMT",278,b1684ecf-8c74-4770-80a1-fa7fc8be5916,23.0,0.17591494987828524,138.0,150.52242537313433,784.4699958444781,855.6545391808946,101924.30484584808
13,16,6,16,6,15,5,16,5,17,5,17,5,17,5,18,6,18,6,18,6,16,5,16,5,16,5,17,4,"Wed, 26 Feb 2025 00:00:00 GMT",149,89307a9d-0418-49b7-bc1c-cd8e53d77799,21.0,0.36309599772427503,224.0,282.815578358209,616.9167421396348,778.9002911923344,101617.7809774735
341,16,12,16,12,17,12,14,11,14,11,13,13,13,13,14,13,14,13,14,13,13,13,13,13,12,13,12,13,"Wed, 26 Feb 2025 00:00:00 GMT",224,d214c254-2902-4dfd-91db-660ca4ef0611,25.0,0.20992791657335544,134.0,188.58768656716416,638.3143423098575,898.3449635735592,98448.76313134895
231,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,8,3,8,3,8,3,8,"Wed, 26 Feb 2025 00:00:00 GMT",169,44137b65-ea9e-4009-a798-2ca844123674,11.0,0.2747864703077936,98.0,108.20587686567164,356.64055763090636,393.7816761664727,98077.62793685496
34,17,5,17,5,17,5,18,5,18,5,17,4,17,4,17,4,17,4,17,4,17,6,16,6,18,8,18,8,"Wed, 26 Feb 2025 00:00:00 GMT",129,76442cb9-76d8-4e14-b452-ff200ae8b430,26.0,0.2187089892095147,241.0,199.4835634328358,1101.9208715245416,912.0958592229528,96111.26019209197
29,19,5,19,4,19,4,17,4,17,4,17,4,17,3,17,6,17,6,17,7,17,7,18,6,18,6,18,6,"Wed, 26 Feb 2025 00:00:00 GMT",136,85d4ba02-38ca-45da-958b-0a120e44a953,24.0,0.31547308758024667,295.0,265.2229850746268,935.1035369220236,840.7150895467818,95972.04218570568
180,10,5,10,5,10,5,10,5,10,5,10,5,10,8,10,8,10,8,10,8,10,8,10,8,9,5,9,5,"Wed, 26 Feb 2025 00:00:00 GMT",515,de73f6a7-c032-4ee8-a524-4d22ce794d1d,14.0,0.1834471119223817,89.0,89.32162313432836,485.1534541337276,486.90667407247724,95285.06341927148
450,17,9,17,9,17,9,17,9,17,9,17,9,17,11,19,12,18,14,18,14,18,14,19,13,19,13,19,13,"Wed, 26 Feb 2025 00:00:00 GMT",326,0d6be427-6588-4095-9ac2-5c1ed2e80b67,32.0,0.18732956177322516,168.0,208.02947761194028,896.8152085007017,1110.4999960645494,95077.05445758128
133,17,7,16,10,16,10,16,10,16,10,16,10,16,9,17,11,17,11,16,11,0,0,1,50,2,36,2,36,"Wed, 26 Feb 2025 00:00:00 GMT",438,393678b0-f725-4b73-95b6-25514ba417f7,38.0,0.20475862920498417,383.0,267.5904850746269,1870.4950384121694,1306.858158377011,94221.92922689336
72,16,10,16,10,15,10,15,7,16,7,15,7,13,6,14,7,14,7,14,7,14,7,14,7,14,7,14,7,"Wed, 26 Feb 2025 00:00:00 GMT",111,4bf4848b-88ba-4f94-90c4-47582d6d1e21,21.0,0.321277438376473,183.0,229.5054104477612,569.6011550788094,714.3527152343224,93196.7012699703
127,31,8,30,8,30,8,30,8,30,10,28,10,27,10,26,11,27,11,26,11,21,12,26,14,27,12,29,10,"Wed, 26 Feb 2025 00:00:00 GMT",442,1ed467ca-9afb-4a75-b061-c86ea11f88ad,39.0,0.17795877525902132,328.0,234.77429104477613,1843.123496004014,1319.2622319582672,92677.36086816067
536,9,8,8,11,8,11,8,11,8,11,8,11,8,11,8,11,8,11,8,11,8,11,8,11,8,11,8,11,"Wed, 26 Feb 2025 00:00:00 GMT",383,5d7d8f16-6ba8-450f-b4cf-38adee4a715e,19.0,0.13521834271331581,83.0,86.78938432835821,613.8220476194792,641.8462361453828,92551.7283554986
39,16,5,16,5,15,5,12,5,12,5,12,5,11,5,11,5,11,5,11,5,11,5,11,7,11,7,11,7,"Wed, 26 Feb 2025 00:00:00 GMT",138,f5c72a92-7a59-40e1-98a7-b48283dbf248,18.0,0.07457107821680288,74.0,44.76414179104478,992.3418270131141,600.288246616209,91368.07406639405
93,24,7,24,7,24,7,22,7,22,7,22,7,23,7,23,7,23,7,23,7,23,7,23,7,23,7,23,7,"Wed, 26 Feb 2025 00:00:00 GMT",56,67f55b42-f79c-45da-9efd-f974cc7eac3d,30.0,0.24328028415966463,216.0,238.32509328358208,887.8647965498076,979.6317613932478,89464.08779847012
311,13,6,15,6,15,6,12,5,12,5,11,5,9,5,9,5,9,5,9,5,9,5,8,8,8,8,7,8,"Wed, 26 Feb 2025 00:00:00 GMT",172,61c85919-f2e0-4456-9dd4-739c21c55af5,15.0,0.33938161360310315,179.0,165.14867537313432,527.4298689891175,486.61644813284096,88879.71655394355
78,13,6,14,6,14,6,13,6,13,6,13,6,14,6,14,6,14,6,14,6,12,7,12,7,13,7,12,6,"Wed, 26 Feb 2025 00:00:00 GMT",101,cbacf860-506c-46af-901a-a6305aa1ba7d,18.0,0.3020927649539945,317.0,176.18753731343284,1049.3465477343548,583.2232934816043,88770.66871866123
